id,creationTime,modifiedTime,owner,statusCode,expectedDeliveryDate,quantityUnitCode,quantityValue,version
CurrentItemQuantityData|02964285-4154-4109-85de-11628e33be5c,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200,ItemLocationData|4c3c5b0f-744f-422c-83ee-c0ee718149db,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|02ab2b2b-c0f9-46bc-8869-ef0bf73c5a4e,2013-05-28 13:46:29:000 +0200,2013-05-28 13:46:29:000 +0200,ItemLocationData|a3b485a1-9108-40bd-8e4a-bfb28d2358a6,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|02b1f474-3351-437a-8928-088056ce6447,2013-05-28 13:46:27:000 +0200,2013-05-28 13:46:27:000 +0200,ItemLocationData|fa132e9a-b62c-4a28-9f35-f45a4d3d3708,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|02b7f18d-f8da-4704-82d5-e043a30ea5d3,2013-05-28 13:46:40:000 +0200,2013-05-28 13:46:40:000 +0200,ItemLocationData|07f0e72f-bc54-4ebf-998e-03e3d44bfc9f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|02ba1f19-1748-4990-a50f-e5b4c208f2c2,2013-05-28 13:46:06:000 +0200,2013-05-28 13:46:06:000 +0200,ItemLocationData|f8f5978a-27dd-49fe-a7d6-5416b2e56ec2,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|02bd648c-e7aa-44a7-9f23-d02446ab48af,2013-05-28 13:46:14:000 +0200,2013-05-28 13:46:14:000 +0200,ItemLocationData|7188c0a7-b280-467a-8d58-c326c9419186,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|02cc7f5f-49ed-444e-9bda-d35475a27089,2013-05-28 13:46:13:000 +0200,2013-05-28 13:46:13:000 +0200,ItemLocationData|90cb7435-7afd-45ac-98ad-fe56e08cc8e3,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|02d2bd81-5aaa-4dbd-b809-a05fc8489093,2013-05-28 13:46:03:000 +0200,2013-05-28 13:46:03:000 +0200,ItemLocationData|642ea77c-c993-4d99-9a64-adaed819bbf5,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|02d99eb8-744e-4c0e-80de-18a188047dce,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200,ItemLocationData|c51dea6f-1989-406a-9b1e-665f3581d9c0,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|02e6163c-dffb-4778-ac15-5a2a29adfdb4,2013-05-28 13:46:41:000 +0200,2013-05-28 13:46:41:000 +0200,ItemLocationData|9431d7dd-b7e8-4aec-8d44-92ff2ebf78b9,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|02e6cb29-5050-4d67-ae07-28bc9d378dbe,2013-05-28 13:46:14:000 +0200,2013-05-28 13:46:14:000 +0200,ItemLocationData|f84c7f2d-f54a-4580-bc7c-628ab03dcaba,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|02e6f629-2fad-4c41-8edb-b607af2c1116,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200,ItemLocationData|3a16d4f9-0694-4833-89ec-a02c37d393df,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|02eade8c-1d35-44ef-a784-bd953a3401eb,2013-05-28 13:45:58:000 +0200,2013-05-28 13:45:58:000 +0200,ItemLocationData|28e1ca19-bfeb-47ca-8d21-1e619d529a5c,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|02f34b59-35ec-4896-a985-5f76ac992d3c,2013-05-28 13:46:31:000 +0200,2013-05-28 13:46:31:000 +0200,ItemLocationData|7e6e1f56-75e2-4a7b-be7c-7a6a77f0b341,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|02f3525c-ca28-4c7f-93d7-9e0f1bdfe387,2013-05-28 13:46:48:000 +0200,2013-05-28 13:46:48:000 +0200,ItemLocationData|7bf42003-d74a-48a3-a9eb-4c82b4d7b8a4,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|02f6c3da-dd60-42c5-9111-85ce73c9d257,2013-05-28 13:45:58:000 +0200,2013-05-28 13:45:58:000 +0200,ItemLocationData|20493ceb-20f0-4259-b349-3e70dcc1207e,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0302068f-dff3-4a02-9d21-444cdc0cc35e,2013-05-28 13:46:47:000 +0200,2013-05-28 13:46:47:000 +0200,ItemLocationData|36e28bd7-c343-42f7-bc26-21bfbe8387d0,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|032454bf-4f16-43e5-a21c-91a79d7fd631,2013-05-28 13:46:04:000 +0200,2013-05-28 13:46:04:000 +0200,ItemLocationData|32501cc0-37fa-44ed-8438-24a77380eab2,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|032ae20e-f461-496f-9042-766e3422a5b1,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200,ItemLocationData|7f280af1-cf6e-4121-922c-90a88a857f04,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|032dff31-e67d-42e0-a955-93740b455f7f,2013-05-28 13:46:36:000 +0200,2013-05-28 13:46:36:000 +0200,ItemLocationData|146946ca-b417-4321-8fef-531bc6beab67,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0339ecfb-eccd-4c74-993a-c90d43ad46aa,2013-05-28 13:46:13:000 +0200,2013-05-28 13:46:13:000 +0200,ItemLocationData|43369618-bd45-43c6-8638-f664ef9793d2,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|033d14ce-2a10-4333-828e-c69352c7b1af,2013-05-28 13:46:48:000 +0200,2013-05-28 13:46:48:000 +0200,ItemLocationData|e49eb912-404c-4a64-8c94-098952b94b19,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0342ea62-56e2-400d-a997-010e87b3db4b,2013-05-28 13:46:19:000 +0200,2013-05-28 13:46:19:000 +0200,ItemLocationData|33e50f9d-2f30-4cf0-b296-e93b3ad9dbfd,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0343698e-1849-4c7c-9f05-9801de62ad02,2013-05-28 13:46:34:000 +0200,2013-05-28 13:46:34:000 +0200,ItemLocationData|3398a687-97e0-451e-8b0d-f8f500716296,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|03505d2e-0bd2-464b-af61-605d85e40704,2013-05-28 13:46:41:000 +0200,2013-05-28 13:46:41:000 +0200,ItemLocationData|c4e529cf-a71e-45e4-8703-885cc03455cb,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0351ef65-4c12-4f86-9bf2-7fdeff19db24,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200,ItemLocationData|a12bf2e3-9cbe-4d41-b471-0d8caa1d3b35,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0365ec0a-fe18-4019-808c-bc9d0966dae4,2013-05-28 13:46:46:000 +0200,2013-05-28 13:46:46:000 +0200,ItemLocationData|a7509b6c-cdd2-4234-8a32-d6865f4f1d16,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0378c8af-0031-4ee1-b3d9-f2ba60fa575e,2013-05-28 13:46:36:000 +0200,2013-05-28 13:46:36:000 +0200,ItemLocationData|fb6e7297-4c84-46f4-ae9b-35a381a64cef,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|037e836c-219f-45a3-83ac-adf8ede9b45b,2013-05-28 13:46:06:000 +0200,2013-05-28 13:46:06:000 +0200,ItemLocationData|d3906649-c028-4a52-9c4e-2020ad4bfa66,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0384e5d8-d3f8-49a9-8d89-0783e42db1e3,2013-05-28 13:46:23:000 +0200,2013-05-28 13:46:23:000 +0200,ItemLocationData|cd833f73-bf70-4b21-8337-5ab0ce1ed074,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0395ff5a-cd6f-4016-b89b-9ea77b0ba353,2013-05-28 13:46:01:000 +0200,2013-05-28 13:46:01:000 +0200,ItemLocationData|8e877a84-ecba-47d0-8bae-5930a9199025,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|03afcea6-29a8-4c77-83b2-5b0cdfbc81e7,2013-05-28 13:46:26:000 +0200,2013-05-28 13:46:26:000 +0200,ItemLocationData|8fdcc580-9df2-442b-965a-7e8351cfb8fa,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|03bb01db-6ae6-4cc7-98a1-08819f917945,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200,ItemLocationData|c095b6c8-27ad-41dc-8a66-ec24afef9679,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|03bcb3c1-6624-4597-bf56-f57da1b559a3,2013-05-28 13:46:11:000 +0200,2013-05-28 13:46:11:000 +0200,ItemLocationData|113ad89b-24fd-43fe-a2ae-c2e0f8393448,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|03c22361-bfc0-4143-86cc-98ab1efbee6f,2013-05-28 13:46:08:000 +0200,2013-05-28 13:46:08:000 +0200,ItemLocationData|c0bdc5ab-0722-4e9e-af07-a873d0e1d647,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|03c30183-d882-4c89-96be-3848b1848d8e,2013-05-28 13:46:34:000 +0200,2013-05-28 13:46:34:000 +0200,ItemLocationData|b3fcdc01-763e-4052-9fd8-d746c7b808d6,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|03c84e5b-8b3a-4f70-95e6-224a8e124705,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200,ItemLocationData|c6fe76e2-bcf9-4804-b6dd-e07afda40dcf,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|03ccb72a-3d99-4260-9800-deeedb8f913d,2013-05-28 13:46:06:000 +0200,2013-05-28 13:46:06:000 +0200,ItemLocationData|80858f17-6839-4fd2-a71e-8fa93268c9ce,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|03cd2e3c-d5df-414b-b52c-90f7379c12ab,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200,ItemLocationData|38e79425-6a5c-454b-be97-38ec7ddf7084,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|03d84984-c4ad-42d8-bec4-ff74ee18df28,2013-05-28 13:46:04:000 +0200,2013-05-28 13:46:04:000 +0200,ItemLocationData|a381a059-ede7-472e-b2f5-fdd8f8a98ed2,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|03e5ca10-d2a0-4485-903e-fdbcb0e55efd,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200,ItemLocationData|4cdc7ebc-ed48-49fc-8b0c-a09cc87126e1,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|03eb6238-76be-4078-b706-28b40a4b707d,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200,ItemLocationData|6a61b100-6836-4db4-898c-4444a4ab5465,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|03ed1fbf-5421-45a0-9f9d-d5bc825715be,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200,ItemLocationData|fc852a2c-e018-472c-92dd-70ed3991a9a0,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|03efe4c3-f157-440e-b643-770c626a6f1f,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200,ItemLocationData|7e7b405c-395a-46df-90f2-7f24bf772f5e,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|03f2c21e-4b4e-4cb6-89ad-4cb516bb75f1,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200,ItemLocationData|ce77b254-0354-42b6-aee5-64f9fae7707f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|03f4ace7-2c70-4ed0-b8fd-83bd2a709c37,2013-05-28 13:46:34:000 +0200,2013-05-28 13:46:34:000 +0200,ItemLocationData|c3337a3d-d607-40bb-ad5b-f6a4baa7220c,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|03f95f0c-771e-4e6f-953a-d8650842e881,2013-05-28 13:46:47:000 +0200,2013-05-28 13:46:47:000 +0200,ItemLocationData|99b80dec-f371-42c1-8e82-21507e954196,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|040409ef-b57d-46dd-92c7-f62f06342d79,2013-05-28 13:46:00:000 +0200,2013-05-28 13:46:00:000 +0200,ItemLocationData|475f182d-0835-45e3-a03b-3b023eb05ddd,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|040c83dd-bd8a-4b5b-9d0e-e5693b6136ea,2013-05-28 13:46:36:000 +0200,2013-05-28 13:46:36:000 +0200,ItemLocationData|d6213aa1-2f35-4e04-aafe-188977e83cfd,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|040f2d5c-07eb-4578-98c9-173f953acae2,2013-05-28 13:46:40:000 +0200,2013-05-28 13:46:40:000 +0200,ItemLocationData|ec03f75d-ecdb-4dae-928f-bb11a22f7d61,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|041995d7-7743-4357-b9bb-dd5fed349d4a,2013-05-28 13:46:02:000 +0200,2013-05-28 13:46:02:000 +0200,ItemLocationData|342f159c-1197-4cf1-9fda-c1f64db66e00,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|042279d3-1497-424e-9ce1-b7036db10ff9,2013-05-28 13:46:00:000 +0200,2013-05-28 13:46:00:000 +0200,ItemLocationData|29bad7c4-a7ee-4033-a61c-d34f40251938,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0422eb38-650d-4961-b9f4-a2c8435f1fbf,2013-05-28 13:46:12:000 +0200,2013-05-28 13:46:12:000 +0200,ItemLocationData|a0dd871a-2819-4c28-9473-9c5459d9689f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|04261421-4298-48dc-9c85-5127028ff1b6,2013-05-28 13:46:44:000 +0200,2013-05-28 13:46:44:000 +0200,ItemLocationData|5849224a-7039-4e98-9edf-8ce83da7c8b1,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|04307a7f-7d86-4270-bffc-fde13541e0b9,2013-05-28 13:46:26:000 +0200,2013-05-28 13:46:26:000 +0200,ItemLocationData|68923ad7-f954-448a-8469-e1a8f0af7c72,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0433f846-56d0-43c1-b4df-8d78e47f68bb,2013-05-28 13:46:44:000 +0200,2013-05-28 13:46:44:000 +0200,ItemLocationData|6bcbcb76-c4c3-4f3b-88b8-a542b82ad463,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|045716a2-0935-4167-960b-43f3384ed431,2013-05-28 13:46:19:000 +0200,2013-05-28 13:46:19:000 +0200,ItemLocationData|60a22f0d-b52f-4e9f-91b2-f44e5a986399,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|045f0e1f-bfa0-4206-a24f-77f289991f29,2013-05-28 13:46:24:000 +0200,2013-05-28 13:46:24:000 +0200,ItemLocationData|9937ce0c-f089-4e3e-81d8-1a940600a8e1,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|045f23de-922c-4bf9-91cd-b6dff2604db2,2013-05-28 13:46:17:000 +0200,2013-05-28 13:46:17:000 +0200,ItemLocationData|b383b51f-0e16-4eab-884a-d57a242c9e72,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0469607e-f961-4a19-bfab-e650e418ef10,2013-05-28 13:46:17:000 +0200,2013-05-28 13:46:17:000 +0200,ItemLocationData|2df2e96b-ee75-47d7-9069-5d519bffebea,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|04772af1-e2b3-4cdb-ad3b-cbd3972d71e0,2013-05-28 13:46:27:000 +0200,2013-05-28 13:46:27:000 +0200,ItemLocationData|b54993ba-32cc-4f02-adb3-4b07075a0319,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|047891ed-2d72-46d2-9de2-40a0cfe87b52,2013-05-28 13:46:27:000 +0200,2013-05-28 13:46:27:000 +0200,ItemLocationData|40345df0-b9e4-4099-a82d-578ca4be10b4,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|04858f33-0da6-4a42-95b3-653c28e51012,2013-05-28 13:46:30:000 +0200,2013-05-28 13:46:30:000 +0200,ItemLocationData|0c2a9425-7643-420c-a59f-2d8dc5a7178f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|04904162-2bc0-4635-a38c-30e1b5cf251f,2013-05-28 13:46:34:000 +0200,2013-05-28 13:46:34:000 +0200,ItemLocationData|d6fdf4e4-fc25-412e-92a3-54ecea8b781e,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0493dacb-de5f-49d7-9c40-46a1a5383b5d,2013-05-28 13:46:10:000 +0200,2013-05-28 13:46:10:000 +0200,ItemLocationData|a73e458a-feab-45fb-ac89-18ce0c343508,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0495675d-1eaf-49f3-8fd0-671d66ad76ef,2013-05-28 13:46:09:000 +0200,2013-05-28 13:46:09:000 +0200,ItemLocationData|6e94d595-04e0-4a97-83ca-35a9f057d7bc,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|04956ec7-a0c8-43b0-9e44-9795a78a2f3b,2013-05-28 13:46:12:000 +0200,2013-05-28 13:46:12:000 +0200,ItemLocationData|676eb3a8-d254-48f6-86f5-19746877b8f8,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0497c37b-af31-40c6-afb7-d3800f3d0a89,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200,ItemLocationData|1a592545-b2c2-4b74-ac13-bd3c9a841b9f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|04a8828c-0afe-44e6-a776-e791baf57183,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200,ItemLocationData|dab01abe-ebae-4d60-a4bf-54ce9ea2bc71,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|04ae8f20-5ea3-4203-b033-95847ae2571a,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200,ItemLocationData|8a7d6e20-4754-4a6a-9f7f-03637a6f3eb6,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|04b185bc-e71f-40ff-8dc1-208c11862701,2013-05-28 13:46:20:000 +0200,2013-05-28 13:46:20:000 +0200,ItemLocationData|349df41a-870d-4dde-9460-ddc1c28860ad,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|04b1ca66-3afe-4390-b0e6-b1a98e1ddeab,2013-05-28 13:46:11:000 +0200,2013-05-28 13:46:11:000 +0200,ItemLocationData|3ba4653e-1106-40b1-8cf8-879e1a7eaa41,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|04c90d9a-b504-4a77-8581-ef3c83477d45,2013-05-28 13:46:24:000 +0200,2013-05-28 13:46:24:000 +0200,ItemLocationData|e36dc367-3cfe-4843-8f8d-3b55d5387e6b,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|04cb502e-cd82-4be3-a514-5ca240bd9cf1,2013-05-28 13:46:23:000 +0200,2013-05-28 13:46:23:000 +0200,ItemLocationData|8a132191-ff09-47d6-bc57-3874533a69b8,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|04ce02bb-dedb-472e-a035-63b35d2f3103,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200,ItemLocationData|92eccaf9-074a-47f0-b148-695d1e04c7a4,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|04dd148f-eaad-4061-84dc-f7cf57b33c2c,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200,ItemLocationData|90a2a7f9-1db0-46b6-bf9d-c942e9442390,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|04f05cc6-0825-4d2b-a13e-de3c57277846,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200,ItemLocationData|9f7056b1-a374-46a4-9d61-512b0d2e0590,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|04f2651f-cec1-40a7-b285-dc8a27558cfa,2013-05-28 13:46:33:000 +0200,2013-05-28 13:46:33:000 +0200,ItemLocationData|53568c7c-a45b-4085-92ad-f613e87de64a,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|04f4586f-ec0f-4a79-b4b5-a0b112a5d402,2013-05-28 13:46:10:000 +0200,2013-05-28 13:46:10:000 +0200,ItemLocationData|d8ece834-c875-4b89-a246-e878e3aa2966,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|050451d9-bba0-4878-90d5-b05c3401f58a,2013-05-28 13:46:14:000 +0200,2013-05-28 13:46:14:000 +0200,ItemLocationData|9030317d-590a-410f-8f2a-367dd6f05a7a,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0506f638-630e-4ccb-b57a-6229cb7ee7ef,2013-05-28 13:46:46:000 +0200,2013-05-28 13:46:46:000 +0200,ItemLocationData|d3b41c6a-5a98-4435-989c-dd189f3f2540,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|050d07b0-676d-475e-b086-62ed9b24b3d6,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200,ItemLocationData|c4d5b352-a76d-41e7-8390-1f61bf4bb4e5,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|05127b00-07ef-4d46-86dd-827dc4ff67ff,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200,ItemLocationData|7fc05d0b-6ead-4e6a-825f-41c2bec83a06,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0516be62-c88a-492a-b23b-842a1494731b,2013-05-28 13:46:25:000 +0200,2013-05-28 13:46:25:000 +0200,ItemLocationData|bab5c897-9c31-439e-915f-b69bd89ada9e,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0518d79f-9547-4ad8-8638-a0348f944b8c,2013-05-28 13:46:20:000 +0200,2013-05-28 13:46:20:000 +0200,ItemLocationData|1e33defa-7262-4230-8a67-220f102cd19b,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|05272c0c-1554-49fa-b759-884bbf110940,2013-05-28 13:46:19:000 +0200,2013-05-28 13:46:19:000 +0200,ItemLocationData|773601d2-4083-4bfa-b1ac-1d2ca2efb5d5,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0528f2bf-e88f-4b9d-86a0-f9f773928367,2013-05-28 13:46:17:000 +0200,2013-05-28 13:46:17:000 +0200,ItemLocationData|c7345abc-f3f9-4be7-a04f-35b3beef299a,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|05333340-fe60-479a-a6b9-4c589f5a5ed8,2013-05-28 13:46:20:000 +0200,2013-05-28 13:46:20:000 +0200,ItemLocationData|787cc9cf-95a4-496c-8238-e9418d51d1a9,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|053e11e9-52f3-4fbd-9ccc-358c9e8a8348,2013-05-28 13:46:29:000 +0200,2013-05-28 13:46:29:000 +0200,ItemLocationData|2d49db07-930c-4303-a01d-a3d503efb0ff,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|053f6a81-6442-4c3e-945f-2f491c0b0f7a,2013-05-28 13:46:26:000 +0200,2013-05-28 13:46:26:000 +0200,ItemLocationData|b0cefa36-c8dd-49c2-a1c4-050d13a981d0,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|0544fdff-4a10-418a-9d0a-28c605699f4c,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200,ItemLocationData|e356c40f-e860-4e8d-9c5b-48a028e039f0,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|055ed088-cc06-405d-b914-7eda7f62a29a,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200,ItemLocationData|3e52ba09-0bf5-4c46-8abb-7bf3ed4ebd61,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|056027f0-0147-4ad9-a5b0-c5c9917958c2,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200,ItemLocationData|f24d518a-2203-4d40-a674-745fc219ff43,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|05615e60-4141-42af-a71c-99ba5f01247d,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200,ItemLocationData|50ab5794-1980-4bf6-89be-654b68b20023,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|05649005-a7ed-409e-a1a1-97910ee7ba9f,2013-05-28 13:46:09:000 +0200,2013-05-28 13:46:09:000 +0200,ItemLocationData|1f8e7d5a-4182-418f-92ef-b8727f86b85d,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|05699fac-c46d-4e60-97b0-24e8eb98f636,2013-05-28 13:46:13:000 +0200,2013-05-28 13:46:13:000 +0200,ItemLocationData|4274891a-a80f-47c9-9e80-d1e593f07099,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
