itemId,stockroomLocation,future,bin,version,id,creationTime,modifiedTime
1687508,StockroomLocationData|b3e0d077-c219-4fbf-acb8-82bc851650a1,false,BinData|e132ea88-45fa-4649-8745-40bbd4e90011,1,ItemLocationData|02b28614-41f1-4eb3-a82f-b8cf4b936f0f,2013-05-28 13:46:03:000 +0200,2013-05-28 13:46:03:000 +0200
3789394,StockroomLocationData|d7267a18-65a1-43a2-aec2-4f2331508c32,false,BinData|d49c433a-9dab-493a-8a76-c49c8e1ed3d1,1,ItemLocationData|02b68ebb-c03e-4173-805e-e8f12ba5db3d,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200
1934796,StockroomLocationData|28332e9d-05c4-44ac-b717-ab8a467f2047,false,BinData|616cd0b0-06ab-46e1-9fbe-d26d2d2143ae,1,ItemLocationData|02b9a0a2-0a1c-42e2-a182-b0afd641705b,2013-05-28 13:46:06:000 +0200,2013-05-28 13:46:06:000 +0200
2934303,StockroomLocationData|b3e0d077-c219-4fbf-acb8-82bc851650a1,false,BinData|e132ea88-45fa-4649-8745-40bbd4e90011,1,ItemLocationData|02c8db8a-a2cf-4d95-a554-b74ca82b4001,2013-05-28 13:46:03:000 +0200,2013-05-28 13:46:03:000 +0200
284533,StockroomLocationData|94f771b0-d548-4811-a299-98b3b12ce6ea,false,BinData|7b5969d8-e0d6-4243-ba71-c46dbadc1e1d,1,ItemLocationData|02da9cc9-b240-42c5-b8ac-1d39265359f7,2013-05-28 13:46:02:000 +0200,2013-05-28 13:46:02:000 +0200
2140285,StockroomLocationData|27e4df27-4570-4374-a9b6-85c05eb4b8c4,false,BinData|74c7d8be-27fe-4cdc-9d31-f0848958f8c5,1,ItemLocationData|02dd3f79-c751-446f-a841-59e53259acdc,2013-05-28 13:46:24:000 +0200,2013-05-28 13:46:24:000 +0200
2894920,StockroomLocationData|6891151b-dd09-4eb0-a517-29e6aa160d1e,false,BinData|8a112d10-3132-4cec-b8b3-ce2fd4ff0e0b,1,ItemLocationData|02e49866-3555-4adb-bbbb-c2180e2fa106,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200
669799,StockroomLocationData|e91a9a6d-e5ab-4f05-af50-03ecaf724a6b,false,BinData|9a7c5d20-82fd-4285-9a8b-9fb8ba0f6f99,1,ItemLocationData|02e589d2-8112-4db8-9810-bb6632b2a138,2013-05-28 13:46:09:000 +0200,2013-05-28 13:46:09:000 +0200
23355,StockroomLocationData|94f771b0-d548-4811-a299-98b3b12ce6ea,false,BinData|7b5969d8-e0d6-4243-ba71-c46dbadc1e1d,1,ItemLocationData|02e8e260-8c9e-424c-b696-243b6eb43039,2013-05-28 13:46:02:000 +0200,2013-05-28 13:46:02:000 +0200
5103712,StockroomLocationData|9314cf04-634b-4678-a04a-24cc96133f50,false,BinData|bac24dc6-7598-4053-a00f-434eadfe2deb,1,ItemLocationData|02e97814-fd22-44ff-83c0-13b90af92336,2013-05-28 13:46:01:000 +0200,2013-05-28 13:46:01:000 +0200
5864583,StockroomLocationData|6a016231-e016-43c8-a613-5066135d2c0c,false,BinData|6dadd63c-c5e4-4bc4-bfbf-15cd36d0cb31,1,ItemLocationData|02ef91fb-4521-46b2-ac23-ea8161dbc50f,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200
847942,StockroomLocationData|5142315e-475f-44b7-af85-410edeb39a21,false,BinData|100c112e-19b5-4f8b-926a-d5c50165452d,1,ItemLocationData|02f6b933-28cd-4212-bf46-fd061d99185b,2013-05-28 13:46:40:000 +0200,2013-05-28 13:46:40:000 +0200
4200373,StockroomLocationData|29001c68-589f-4244-8f51-910a7956a17a,false,BinData|84e3bc32-fe52-41e8-bf31-6563026158e5,1,ItemLocationData|031070fd-b704-44e7-aeeb-cd2e1a61e48f,2013-05-28 13:46:21:000 +0200,2013-05-28 13:46:21:000 +0200
1422706,StockroomLocationData|0f60cba9-3c71-4324-96f2-3f59cb0f3bf1,false,BinData|5092b04b-8e9a-488c-9cca-1fd1318dad1d,1,ItemLocationData|03114c64-4225-4863-8a3b-6bd8cc070f9f,2013-05-28 13:46:21:000 +0200,2013-05-28 13:46:21:000 +0200
784380,StockroomLocationData|28332e9d-05c4-44ac-b717-ab8a467f2047,false,BinData|616cd0b0-06ab-46e1-9fbe-d26d2d2143ae,1,ItemLocationData|0311cd90-403b-4c88-b333-5622b07233e4,2013-05-28 13:46:06:000 +0200,2013-05-28 13:46:06:000 +0200
23210,StockroomLocationData|f82e9621-7207-4005-98de-df1b2def7dc3,false,BinData|b84a4300-4d72-40e4-8413-56bd0f030623,1,ItemLocationData|031f4cce-b3a4-48c5-a116-170c891a0d94,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200
1981415,StockroomLocationData|ee912097-488d-4042-b932-9fdff00ac1e5,false,BinData|633cec49-e867-447c-8eb0-a8c3ad7c0f10,1,ItemLocationData|03205c4a-75e3-4e4f-a480-56fc57e1ec38,2013-05-28 13:46:19:000 +0200,2013-05-28 13:46:19:000 +0200
784381,StockroomLocationData|cb41fb9c-2f7e-47fe-be7d-39c28ec38f13,false,BinData|87b547fa-21c7-4d14-a1e0-4cffa2338bf6,1,ItemLocationData|03224bf4-53b6-41de-ad78-e25d0b96f56c,2013-05-28 13:46:25:000 +0200,2013-05-28 13:46:25:000 +0200
1934795,StockroomLocationData|f348db1d-edf7-4a65-b40b-871480ff0998,false,BinData|805c9511-eb09-413a-a012-c6afe85ce805,1,ItemLocationData|032ac93d-a758-49fd-8b4f-eab35528ba58,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200
1225694,StockroomLocationData|cb353a76-4f51-4a3c-b397-6dd03024a32f,false,BinData|2708b720-9484-4dfd-b2b1-5d5e1c5d1d20,1,ItemLocationData|032b33ae-e314-43a8-8938-922dfebe8bb9,2013-05-28 13:46:29:000 +0200,2013-05-28 13:46:29:000 +0200
3514516,StockroomLocationData|14e33d57-8a85-4279-806a-d9fd0933f326,false,BinData|d2d29199-6a53-4921-a2ee-75297cb7f23f,1,ItemLocationData|032f6242-5368-4650-b5c8-ed56af63eca0,2013-05-28 13:46:11:000 +0200,2013-05-28 13:46:11:000 +0200
5103712,StockroomLocationData|6daf1a20-f2e5-49fe-bfd4-183dd096df22,false,BinData|0877e3b1-692f-4aa6-b159-2069af818433,1,ItemLocationData|034724d7-f458-486e-bfde-d30455637066,2013-05-28 13:46:48:000 +0200,2013-05-28 13:46:48:000 +0200
1716323,StockroomLocationData|b3e0d077-c219-4fbf-acb8-82bc851650a1,false,BinData|e132ea88-45fa-4649-8745-40bbd4e90011,1,ItemLocationData|035c48ac-6adb-4fcf-bd09-0629cb0db98f,2013-05-28 13:46:03:000 +0200,2013-05-28 13:46:03:000 +0200
65652,StockroomLocationData|11f88b0a-4451-4130-b36a-11de79b87454,false,BinData|c0286735-9f8a-4fd9-b741-12b1a5566fef,1,ItemLocationData|0361f3b1-4ed8-476b-9feb-c7f1142be5f7,2013-05-28 13:46:31:000 +0200,2013-05-28 13:46:31:000 +0200
1366001,StockroomLocationData|4b555f85-0940-4490-af5c-c9d24bef1b35,false,BinData|eacc8aae-3ea7-41aa-9816-55dab286a2d8,1,ItemLocationData|03649c9c-57c4-4c79-a7de-6928047cb411,2013-05-28 13:45:59:000 +0200,2013-05-28 13:45:59:000 +0200
1715477,StockroomLocationData|a20cf24e-d324-4297-9e72-bd43a51bdc71,false,BinData|a9acad6e-e89c-42f4-b565-f18ba1b6dd04,1,ItemLocationData|037207cd-a145-4dbf-8c74-ad8e5e59af23,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200
473996,StockroomLocationData|cb41fb9c-2f7e-47fe-be7d-39c28ec38f13,false,BinData|87b547fa-21c7-4d14-a1e0-4cffa2338bf6,1,ItemLocationData|0377c5ed-0678-4ed6-8bb2-25f32110bdb5,2013-05-28 13:46:25:000 +0200,2013-05-28 13:46:25:000 +0200
1934795,StockroomLocationData|55882c0d-6a68-4ddd-a0c4-c04e149dd0f6,false,BinData|ee834840-c3f7-4894-8d54-99055f8f2625,1,ItemLocationData|0380928a-3d43-4fcb-85e2-f0b1c943b840,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200
1687508,StockroomLocationData|0bdfe70f-65db-4967-bbab-0d3cc4a4e42f,false,BinData|ab845265-786a-406b-bcf8-ac63440fc814,1,ItemLocationData|038a9bc8-f7f9-48cf-b049-68e0783273b5,2013-05-28 13:46:14:000 +0200,2013-05-28 13:46:14:000 +0200
784381,StockroomLocationData|f82e9621-7207-4005-98de-df1b2def7dc3,false,BinData|b84a4300-4d72-40e4-8413-56bd0f030623,1,ItemLocationData|0391838f-4089-435d-8a68-b484c1147540,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200
2861342,StockroomLocationData|8504b1ce-2d54-448d-979f-10ece96839f3,false,BinData|1c1676f7-be20-4afd-b6b1-10e66d6cd4d4,1,ItemLocationData|039885ac-1ce8-4606-8eeb-052d1d01fbc1,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200
107701,StockroomLocationData|75cac25e-2ea7-47a4-ae73-a2f90574e279,false,BinData|20e704c4-7b4a-48f7-8a61-7d94a2cbe6f9,1,ItemLocationData|0398d75b-db1b-43e0-9146-c27b8720bc4a,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200
2938457,StockroomLocationData|524ab20c-55ff-4f68-be17-3c77ee2d6a14,false,BinData|87bbc0df-56af-4ed3-996c-1d8f30b3e542,1,ItemLocationData|039a6b51-fad7-494f-bd58-2d0412823cec,2013-05-28 13:46:13:000 +0200,2013-05-28 13:46:13:000 +0200
4787985,StockroomLocationData|45ea79c1-8f98-4f73-9b88-a7a732782396,false,BinData|ad0883b6-e9d5-45ac-afc7-65989b30b782,1,ItemLocationData|03a1ccaa-fe05-4e32-85ba-aece807d3241,2013-05-28 13:46:50:000 +0200,2013-05-28 13:46:50:000 +0200
443175,StockroomLocationData|9314cf04-634b-4678-a04a-24cc96133f50,false,BinData|bac24dc6-7598-4053-a00f-434eadfe2deb,1,ItemLocationData|03b137ca-c69f-4163-b8ed-83a7ea8861e1,2013-05-28 13:46:00:000 +0200,2013-05-28 13:46:00:000 +0200
1934398,StockroomLocationData|36197c25-3e3f-4cf1-9a16-86bd6142f196,false,BinData|1479b4b0-50cc-4dbd-9f69-0f635ac9d3bf,1,ItemLocationData|03bba251-a937-4a41-ad62-dd088b6b848a,2013-05-28 13:46:12:000 +0200,2013-05-28 13:46:12:000 +0200
473995,StockroomLocationData|5413b88f-1957-47ef-beeb-68e80163595e,false,BinData|9b4943a8-56e2-4c4b-b3ae-7743bd4c4903,1,ItemLocationData|03c4144f-3c2d-44e0-8d8c-0eec09d11a8f,2013-05-28 13:46:36:000 +0200,2013-05-28 13:46:36:000 +0200
473765,StockroomLocationData|27e4df27-4570-4374-a9b6-85c05eb4b8c4,false,BinData|74c7d8be-27fe-4cdc-9d31-f0848958f8c5,1,ItemLocationData|03d78ad1-a55b-4ebe-80a9-b733628a0313,2013-05-28 13:46:23:000 +0200,2013-05-28 13:46:23:000 +0200
5864567,StockroomLocationData|cb41fb9c-2f7e-47fe-be7d-39c28ec38f13,false,BinData|87b547fa-21c7-4d14-a1e0-4cffa2338bf6,1,ItemLocationData|03da19ef-d17b-421a-b71a-29a67129e78e,2013-05-28 13:46:25:000 +0200,2013-05-28 13:46:25:000 +0200
824259,StockroomLocationData|6daf1a20-f2e5-49fe-bfd4-183dd096df22,false,BinData|0877e3b1-692f-4aa6-b159-2069af818433,1,ItemLocationData|03dab3d3-27cb-4864-9aa6-1c82f7e295bc,2013-05-28 13:46:47:000 +0200,2013-05-28 13:46:47:000 +0200
301233,StockroomLocationData|55882c0d-6a68-4ddd-a0c4-c04e149dd0f6,false,BinData|ee834840-c3f7-4894-8d54-99055f8f2625,1,ItemLocationData|03de1d26-79a5-4d3a-ae2f-ce992cab6aa6,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200
3514519,StockroomLocationData|6daf1a20-f2e5-49fe-bfd4-183dd096df22,false,BinData|0877e3b1-692f-4aa6-b159-2069af818433,1,ItemLocationData|03e3768f-5d9d-4c69-9cc7-726298e18fe3,2013-05-28 13:46:48:000 +0200,2013-05-28 13:46:48:000 +0200
1550476,StockroomLocationData|b4ae8dca-0205-465b-9291-ef50a75ca7f8,false,BinData|ed4afe0e-8b73-4bc3-a785-917776eb4b7a,1,ItemLocationData|03e3e87a-d40a-4331-8121-91d4e4360ff8,2013-05-28 13:46:44:000 +0200,2013-05-28 13:46:44:000 +0200
1312640,StockroomLocationData|b4ae8dca-0205-465b-9291-ef50a75ca7f8,false,BinData|ed4afe0e-8b73-4bc3-a785-917776eb4b7a,1,ItemLocationData|03e6286c-e15c-483e-9bb3-7ed8b587e522,2013-05-28 13:46:44:000 +0200,2013-05-28 13:46:44:000 +0200
3730957,StockroomLocationData|27e4df27-4570-4374-a9b6-85c05eb4b8c4,false,BinData|74c7d8be-27fe-4cdc-9d31-f0848958f8c5,1,ItemLocationData|03eab0ee-a7b7-4c13-9f9d-ee43049a1f39,2013-05-28 13:46:24:000 +0200,2013-05-28 13:46:24:000 +0200
325715,StockroomLocationData|75cac25e-2ea7-47a4-ae73-a2f90574e279,false,BinData|20e704c4-7b4a-48f7-8a61-7d94a2cbe6f9,1,ItemLocationData|03eadbee-4678-4438-a58e-0fa7d7b66f56,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200
1432722,StockroomLocationData|55882c0d-6a68-4ddd-a0c4-c04e149dd0f6,false,BinData|ee834840-c3f7-4894-8d54-99055f8f2625,1,ItemLocationData|03f1fe81-5d9f-4baf-b148-9924b31f2249,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200
450848,StockroomLocationData|e91a9a6d-e5ab-4f05-af50-03ecaf724a6b,false,BinData|9a7c5d20-82fd-4285-9a8b-9fb8ba0f6f99,1,ItemLocationData|03fc5370-ee3f-4043-903a-fe4de26cb6ce,2013-05-28 13:46:09:000 +0200,2013-05-28 13:46:09:000 +0200
2053266,StockroomLocationData|1e7bb275-25b4-4935-bfa3-8084d9edb78d,false,BinData|b9598728-0f09-43da-b329-ea0d93eaeab6,1,ItemLocationData|04030aa2-059b-449f-9383-f1e9702949f2,2013-05-28 13:46:09:000 +0200,2013-05-28 13:46:09:000 +0200
300938,StockroomLocationData|28332e9d-05c4-44ac-b717-ab8a467f2047,false,BinData|616cd0b0-06ab-46e1-9fbe-d26d2d2143ae,1,ItemLocationData|040a9c3b-b3e9-4ac4-b3be-d7bc3810b59b,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200
4769104,StockroomLocationData|277a8751-4c18-441b-856d-651cbe762dbf,false,BinData|d45ecd88-2889-4a26-a444-5eb104f837ca,1,ItemLocationData|040b65fb-a5fe-42f0-a39e-1a545fbabf61,2013-05-28 13:46:31:000 +0200,2013-05-28 13:46:31:000 +0200
834955,StockroomLocationData|75cac25e-2ea7-47a4-ae73-a2f90574e279,false,BinData|20e704c4-7b4a-48f7-8a61-7d94a2cbe6f9,1,ItemLocationData|040b7cef-1d9d-4b9d-bcc6-c859e6b0b926,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200
669797,StockroomLocationData|ee912097-488d-4042-b932-9fdff00ac1e5,false,BinData|633cec49-e867-447c-8eb0-a8c3ad7c0f10,1,ItemLocationData|0413af36-bf21-42d0-86b9-64660484ccad,2013-05-28 13:46:19:000 +0200,2013-05-28 13:46:19:000 +0200
3429337,StockroomLocationData|b4ae8dca-0205-465b-9291-ef50a75ca7f8,false,BinData|ed4afe0e-8b73-4bc3-a785-917776eb4b7a,1,ItemLocationData|04153f28-279e-402c-9ad3-0a5ace938b4d,2013-05-28 13:46:44:000 +0200,2013-05-28 13:46:44:000 +0200
4205431,StockroomLocationData|0bdfe70f-65db-4967-bbab-0d3cc4a4e42f,false,BinData|ab845265-786a-406b-bcf8-ac63440fc814,1,ItemLocationData|0415afa7-7933-4448-8131-49ea413b30b4,2013-05-28 13:46:17:000 +0200,2013-05-28 13:46:17:000 +0200
325414,StockroomLocationData|3e5c43c2-d5b3-4d16-bc03-f8de9e6107c7,false,BinData|4c1bc9f3-3797-438c-aa33-caf559305079,1,ItemLocationData|041d9640-275c-4db5-b7a2-e0c9f9172cfc,2013-05-28 13:46:40:000 +0200,2013-05-28 13:46:40:000 +0200
1641905,StockroomLocationData|0bdfe70f-65db-4967-bbab-0d3cc4a4e42f,false,BinData|ab845265-786a-406b-bcf8-ac63440fc814,1,ItemLocationData|04219040-c98a-46aa-89aa-e1afae3fc2cb,2013-05-28 13:46:17:000 +0200,2013-05-28 13:46:17:000 +0200
1715477,StockroomLocationData|1e7bb275-25b4-4935-bfa3-8084d9edb78d,false,BinData|b9598728-0f09-43da-b329-ea0d93eaeab6,1,ItemLocationData|0423d34c-4813-46ea-99ce-af32eb293090,2013-05-28 13:46:10:000 +0200,2013-05-28 13:46:10:000 +0200
3470545,StockroomLocationData|29001c68-589f-4244-8f51-910a7956a17a,false,BinData|84e3bc32-fe52-41e8-bf31-6563026158e5,1,ItemLocationData|0434721e-9efe-4789-a982-c812705cb3d4,2013-05-28 13:46:21:000 +0200,2013-05-28 13:46:21:000 +0200
1934793,StockroomLocationData|00ed8938-4843-4977-8d12-94bb6335855b,false,BinData|e08b5d98-561a-40fa-b903-fc682ffce720,1,ItemLocationData|04392805-331c-495a-945e-10c0a82c44a0,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200
360308,StockroomLocationData|27d00726-fb7c-4a86-becc-22ca74bb946d,false,BinData|9015bee9-dd3c-45bb-b47f-71414057fef0,1,ItemLocationData|044172bd-d916-4577-9e6d-3ce13036bb34,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200
1981415,StockroomLocationData|e91a9a6d-e5ab-4f05-af50-03ecaf724a6b,false,BinData|9a7c5d20-82fd-4285-9a8b-9fb8ba0f6f99,1,ItemLocationData|0441ed53-dc16-4c26-9c49-1265ad78980f,2013-05-28 13:46:08:000 +0200,2013-05-28 13:46:08:000 +0200
1291399,StockroomLocationData|3e5c43c2-d5b3-4d16-bc03-f8de9e6107c7,false,BinData|4c1bc9f3-3797-438c-aa33-caf559305079,1,ItemLocationData|0447414e-ad4d-4080-9aca-26375dc62de8,2013-05-28 13:46:40:000 +0200,2013-05-28 13:46:40:000 +0200
1641905,StockroomLocationData|1e7bb275-25b4-4935-bfa3-8084d9edb78d,false,BinData|b9598728-0f09-43da-b329-ea0d93eaeab6,1,ItemLocationData|04491546-ee51-47ad-aff7-8a82c10ff7db,2013-05-28 13:46:10:000 +0200,2013-05-28 13:46:10:000 +0200
726511,StockroomLocationData|27e4df27-4570-4374-a9b6-85c05eb4b8c4,false,BinData|74c7d8be-27fe-4cdc-9d31-f0848958f8c5,1,ItemLocationData|0453725a-86a8-457d-8f04-c47692ec4556,2013-05-28 13:46:23:000 +0200,2013-05-28 13:46:23:000 +0200
1322031,StockroomLocationData|1a97add2-17b2-41f9-a7bd-93a21f8250af,false,BinData|71d435f3-c845-4e7d-8a5c-077b56075fa1,1,ItemLocationData|0455d481-6bc1-4591-a04b-32d10d889b36,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200
4872010,StockroomLocationData|dd4ac519-8571-440e-9b9e-730376d968d9,false,BinData|043f8aba-26fa-4022-b92d-54748d3a390d,1,ItemLocationData|04571d8a-6cb3-4065-9880-315de15b0258,2013-05-28 13:46:02:000 +0200,2013-05-28 13:46:02:000 +0200
3400506,StockroomLocationData|a20cf24e-d324-4297-9e72-bd43a51bdc71,false,BinData|a9acad6e-e89c-42f4-b565-f18ba1b6dd04,1,ItemLocationData|0459108b-0e45-400c-8b65-f3165c794165,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200
855246,StockroomLocationData|00ed8938-4843-4977-8d12-94bb6335855b,false,BinData|e08b5d98-561a-40fa-b903-fc682ffce720,1,ItemLocationData|04612dc9-f32f-4cb3-bb9e-f22a567ef2d1,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200
2913966,StockroomLocationData|94f771b0-d548-4811-a299-98b3b12ce6ea,false,BinData|7b5969d8-e0d6-4243-ba71-c46dbadc1e1d,1,ItemLocationData|0462a41d-d7ca-42fa-93b5-3c6dba033889,2013-05-28 13:46:03:000 +0200,2013-05-28 13:46:03:000 +0200
2894920,StockroomLocationData|00ed8938-4843-4977-8d12-94bb6335855b,false,BinData|e08b5d98-561a-40fa-b903-fc682ffce720,1,ItemLocationData|0468d5ca-15b0-419b-bf13-74e97cdf13c5,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200
1992697,StockroomLocationData|dd4ac519-8571-440e-9b9e-730376d968d9,false,BinData|043f8aba-26fa-4022-b92d-54748d3a390d,1,ItemLocationData|046c50a0-a9cf-4bf2-9a7d-096694e483d7,2013-05-28 13:46:01:000 +0200,2013-05-28 13:46:01:000 +0200
1641905,StockroomLocationData|ee912097-488d-4042-b932-9fdff00ac1e5,false,BinData|633cec49-e867-447c-8eb0-a8c3ad7c0f10,1,ItemLocationData|048aa09a-4e2a-4482-b43d-99700b777708,2013-05-28 13:46:19:000 +0200,2013-05-28 13:46:19:000 +0200
1366053,StockroomLocationData|524ab20c-55ff-4f68-be17-3c77ee2d6a14,false,BinData|87bbc0df-56af-4ed3-996c-1d8f30b3e542,1,ItemLocationData|048bcc50-a417-4bb6-9f20-84ce4328b236,2013-05-28 13:46:13:000 +0200,2013-05-28 13:46:13:000 +0200
288420,StockroomLocationData|1a97add2-17b2-41f9-a7bd-93a21f8250af,false,BinData|71d435f3-c845-4e7d-8a5c-077b56075fa1,1,ItemLocationData|04972525-c41e-4678-9346-29cb73e97838,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200
1099285,StockroomLocationData|e91a9a6d-e5ab-4f05-af50-03ecaf724a6b,false,BinData|9a7c5d20-82fd-4285-9a8b-9fb8ba0f6f99,1,ItemLocationData|049edec0-cf89-4e5f-a2bd-3b79dd6e3813,2013-05-28 13:46:08:000 +0200,2013-05-28 13:46:08:000 +0200
337958,StockroomLocationData|b3e0d077-c219-4fbf-acb8-82bc851650a1,false,BinData|e132ea88-45fa-4649-8745-40bbd4e90011,1,ItemLocationData|04a4712d-10c9-41b2-a279-accb7313f8cd,2013-05-28 13:46:04:000 +0200,2013-05-28 13:46:04:000 +0200
2934302,StockroomLocationData|5142315e-475f-44b7-af85-410edeb39a21,false,BinData|100c112e-19b5-4f8b-926a-d5c50165452d,1,ItemLocationData|04ab5a04-985e-41a5-a342-3df9f87d47cb,2013-05-28 13:46:40:000 +0200,2013-05-28 13:46:40:000 +0200
3514517,StockroomLocationData|dd4ac519-8571-440e-9b9e-730376d968d9,false,BinData|043f8aba-26fa-4022-b92d-54748d3a390d,1,ItemLocationData|04b47481-7564-43bf-a99a-504922e12cda,2013-05-28 13:46:02:000 +0200,2013-05-28 13:46:02:000 +0200
2053266,StockroomLocationData|5142315e-475f-44b7-af85-410edeb39a21,false,BinData|100c112e-19b5-4f8b-926a-d5c50165452d,1,ItemLocationData|04b4c82c-37f4-44e9-b6aa-7ac7eb23d545,2013-05-28 13:46:40:000 +0200,2013-05-28 13:46:40:000 +0200
5864583,StockroomLocationData|6891151b-dd09-4eb0-a517-29e6aa160d1e,false,BinData|8a112d10-3132-4cec-b8b3-ce2fd4ff0e0b,1,ItemLocationData|04b8760c-01e6-4cee-89f7-dfec4719c438,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200
898520,StockroomLocationData|3e5c43c2-d5b3-4d16-bc03-f8de9e6107c7,false,BinData|4c1bc9f3-3797-438c-aa33-caf559305079,1,ItemLocationData|04ba78c2-8c54-4dda-b32a-af37ccd0b194,2013-05-28 13:46:40:000 +0200,2013-05-28 13:46:40:000 +0200
2336004,StockroomLocationData|f348db1d-edf7-4a65-b40b-871480ff0998,false,BinData|805c9511-eb09-413a-a012-c6afe85ce805,1,ItemLocationData|04bd47a6-ecd7-4bf5-84ec-147355c34f00,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200
3958110,StockroomLocationData|0547f69e-d390-400b-a2eb-848772325406,false,BinData|e3123ca7-e663-471b-9afb-edb040b89d16,1,ItemLocationData|04c74505-daf2-4fcb-b1ae-1f639f4aa4e8,2013-05-28 13:46:35:000 +0200,2013-05-28 13:46:35:000 +0200
473996,StockroomLocationData|14e33d57-8a85-4279-806a-d9fd0933f326,false,BinData|d2d29199-6a53-4921-a2ee-75297cb7f23f,1,ItemLocationData|04d3d80a-9702-4d44-a457-5036e4f68d33,2013-05-28 13:46:11:000 +0200,2013-05-28 13:46:11:000 +0200
1320808,StockroomLocationData|ad17cd93-28e0-48ec-8549-45bc76e97890,false,BinData|03cbcd89-fbc0-498f-9f46-fefa32cad6cc,1,ItemLocationData|04da499c-373d-4fc9-8ccf-c4b96183b043,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200
335546,StockroomLocationData|45ea79c1-8f98-4f73-9b88-a7a732782396,false,BinData|ad0883b6-e9d5-45ac-afc7-65989b30b782,1,ItemLocationData|04dc09f5-c554-4f1a-8659-2a9a378d1cb5,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200
3514522,StockroomLocationData|1a97add2-17b2-41f9-a7bd-93a21f8250af,false,BinData|71d435f3-c845-4e7d-8a5c-077b56075fa1,1,ItemLocationData|04dd27cc-5bcd-4538-bb4b-f88a87365a35,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200
816324,StockroomLocationData|cb353a76-4f51-4a3c-b397-6dd03024a32f,false,BinData|2708b720-9484-4dfd-b2b1-5d5e1c5d1d20,1,ItemLocationData|04ddf052-4d87-46b3-923f-d5eeb3a869b1,2013-05-28 13:46:29:000 +0200,2013-05-28 13:46:29:000 +0200
337981,StockroomLocationData|36197c25-3e3f-4cf1-9a16-86bd6142f196,false,BinData|1479b4b0-50cc-4dbd-9f69-0f635ac9d3bf,1,ItemLocationData|04e05e43-f9e9-406e-a0e0-6348da7bf183,2013-05-28 13:46:12:000 +0200,2013-05-28 13:46:12:000 +0200
301544,StockroomLocationData|6891151b-dd09-4eb0-a517-29e6aa160d1e,false,BinData|8a112d10-3132-4cec-b8b3-ce2fd4ff0e0b,1,ItemLocationData|04f1cc06-f36d-4862-b811-36b4f8ebc341,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200
1099413,StockroomLocationData|a20cf24e-d324-4297-9e72-bd43a51bdc71,false,BinData|a9acad6e-e89c-42f4-b565-f18ba1b6dd04,1,ItemLocationData|04f5c109-f812-41d3-bcda-0cebc2070ef4,2013-05-28 13:46:38:000 +0200,2013-05-28 13:46:38:000 +0200
5864583,StockroomLocationData|b244a351-5d62-4ed8-b2ec-e4ce37cedd7c,false,BinData|44e827c7-9461-4076-a68e-97b35097b063,1,ItemLocationData|04f7c010-fd60-4e20-a485-c809b34a5b63,2013-05-28 13:46:26:000 +0200,2013-05-28 13:46:26:000 +0200
1312564,StockroomLocationData|db7d2c95-c355-4e4f-8969-a3e924d2692a,false,BinData|30e88447-ff76-4828-a3ef-8a535e1d6f95,1,ItemLocationData|04fa1a03-70ed-4616-aab9-316b85107c80,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200
